ID,Name,City,Country,FAA,Latitude,Longitude
7099,Tununak Airport,Tununak,United States,TNK,60.575556,-165.271667
8201,Tupelo Regional Airport,Tupelo,United States,TUP,34.2681,-88.7699
5773,Tuscaloosa Regional,Tuscaloosa,United States,TCL,33.220627,-87.611403
4387,Moton Field Municipal Airport,Tuskegee,United States,06A,32.4605722,-85.6800278
8317,Twentynine Palms Strategic Expeditionary Landing Field Airport,Twenty Nine Palms,United States,NXP,34.296161,-116.162203
3436,Magic Valley Regional Airport,Twin Falls,United States,TWF,42.481803,-114.487733
4263,Twin Hills Airport,Twin Hills,United States,TWA,59.074444,-160.275
7104,Tyler Pounds Regional Airport,Tyler,United States,TYR,32.354139,-95.402386
3848,Tyonek Airport,Tyonek,United States,TYE,61.076667,-151.138056
6882,Unalakleet Airport,Unalakleet,United States,UNK,63.888333,-160.798889
7088,Unalaska Airport,Unalaska,United States,DUT,53.900139,-166.5435
3860,Frasca Field Airport,Urbana,United States,C16,40.144979,-88.200197
7887,Union Station Airport,Utica,United States,UCA,43.104167,-75.223333
9455,Garner Field Airport,Uvalde,United States,UVA,29.215429,-99.748962
7885,Eagle County Regional Airport,Vail,United States,EGE,39.642556,-106.917694
4250,Valdez Pioneer Field,Valdez,United States,VDZ,61.133949,-146.248342
3865,Moody Air Force Base,Valdosta,United States,VAD,30.967833,-83.193
3575,Valdosta Regional Airport,Valdosta,United States,VLD,30.7825,-83.2767
5776,Valkaria Municipal Airport,Valkaria,United States,X59,27.9608611,-80.5583333
9198,Porter County Municipal Airport,Valparaiso,United States,NPZ,41.4539722,-87.0070833
6848,Eglin Air Force Base,Valparaiso,United States,VPS,30.48325,-86.5254
3873,Van Nuys Airport,Van Nuys,United States,VNY,34.209811,-118.489972
4071,Van Wert County Airport,Van Wert,United States,VNW,40.8638295,-84.606358
8556,Venetie Airport,Venetie,United States,VEE,67.008611,-146.366389
7114,Vernal Regional Airport,Vernal,United States,VEL,40.440833,-109.51
7076,Vero Beach Municipal Airport,Vero Beach,United States,VRB,27.655556,-80.417944
3688,Victoria Regional Airport,Victoria,United States,VCT,28.8526,-96.9185
5775,Southern California Logistics Airport,Victorville,United States,VCV,34.597453,-117.382997
3554,Martha's Vineyard Airport,Vineyard Haven,United States,MVY,41.391667,-70.615278
4265,Municipal Airport,Viroqua,United States,Y51,43.5793603,-90.8964742
8523,Visalia Municipal Airport,Visalia,United States,VIS,36.318611,-119.392778
7121,Waco Regional Airport,Waco,United States,ACT,31.611289,-97.230519
3700,TSTC Waco Airport,Waco,United States,CNW,31.637831,-97.074139
3476,Wadsworth Municipal Airport,Wadsworth,United States,3G3,41.0031572,-81.7564401
8535,Wheeler Army Airfield,Wahiawa,United States,HHI,21.4835,-158.039667
3499,Waikoloa Heliport,Waikoloa Village,United States,WKL,19.9136,-155.864
6415,Wainwright Airport,Wainwright,United States,AIN,70.638056,-159.994722
7220,Wales Airport,Wales,United States,WAA,65.6225,-168.095
7187,Walla Walla Regional Airport,Walla Walla,United States,ALW,46.0949,-118.288
5719,Wallops Flight Facility,Wallops Island,United States,WAL,37.940194,-75.466389
3801,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.852083,-77.037722
3520,Washington Dulles International Airport,Washington,United States,IAD,38.944533,-77.455811
3714,Westerly State Airport,Washington County,United States,WST,41.349722,-71.803333
8194,Central Wisconsin Airport,Wassau,United States,CWA,44.772726,-89.646635
4045,Waterloo Regional Airport,Waterloo,United States,ALO,42.5571,-92.4003
5718,Watertown International Airport,Watertown,United States,ART,43.991922,-76.021739
3838,Watertown Regional Airport,Watertown,United States,ATY,44.914,-97.1547
5721,Waukesha County Airport,Waukesha,United States,UES,43.0410278,-88.2370556
6903,Waupaca Municipal Airport,Waupaca,United States,PCZ,44.33325,-89.0197778
8743,Wausau Downtown Airport,Wausau,United States,AUW,44.9262845,-89.6270018
6853,Eagle's Nest Airport,Waynesboro,United States,W13,38.076944,-78.944167
8819,Wellington Municipal Airport,Wellington,United States,EGT,37.39411,-97.423225
8367,Pangborn Field Airport,Wenatchee,United States,EAT,47.398,-120.206
6916,Wendover Airport,Wendover,United States,ENV,40.718694,-114.030889
3451,Dupage Airport,West Chicago,United States,DPA,41.907778,-88.248611
3699,Brandywine Airport,West Goshen Township,United States,OQN,39.5924,-75.3455
9249,Francis S. Gabreski Airport,West Hampton Beach,United States,FOK,40.843656,-72.631789
3590,Palm Beach County Park Airport,West Palm Beach,United States,LNA,26.593,-80.085056
3593,Palm Beach International Airport,West Palm Beach,United States,PBI,26.683161,-80.095589
3722,West Point Village Seaplane Base,West Point,United States,KWP,57.77,-153.548889
7175,Yellowstone Airport,West Yellowstone,United States,WYS,44.688333,-111.1175
7072,Barnes Municipal Airport,Westfield,United States,BAF,42.1579472,-72.715875
8281,Westsound Seaplane Base,Westsound,United States,WSX,48.617778,-122.952778
8173,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,38.263889,-78.896389
7062,Wheeling Ohio County Airport,Wheeling,United States,HLG,40.175,-80.6463
8062,Whidbey Island Naval Air Station,Whidbey Island,United States,NUW,48.351803,-122.655906
3573,White Mountain Airport,White Mountain,United States,WMO,64.689167,-163.412778
7188,Westchester County Airport,White Plains,United States,HPN,41.066959,-73.707575
3589,Condron Army Airfield,White Sands,United States,WSD,32.341484,-106.40277
3853,Beech Factory Airport,Wichita,United States,BEC,37.6939167,-97.2149167
8804,Mc Connell Air Force Base,Wichita,United States,IAB,37.621853,-97.268192
3767,Wichita Mid Continent Airport,Wichita,United States,ICT,37.649944,-97.433056
3457,Sheppard Air Force Base Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,33.988797,-98.491894
3680,Wickenburg Municipal Airport,Wickenburg,United States,E25,33.96889877,-112.7990036
8875,Cape May County Airport,Wildwood,United States,WWD,39.008507,-74.908275
3740,Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,41.2973074,-75.8522405
8625,Williamson-Sodus Airport,Williamson,United States,SDC,43.2347904,-77.119444
8850,Williamsport Regional Airport,Williamsport,United States,IPT,41.241836,-76.921094
3584,Windham Airport,Willimantic,United States,IJD,41.7440278,-72.1802222
8282,Sloulin Field International Airport,Williston,United States,ISN,48.177939,-103.642347
3659,Lost Nation Municipal Airport,Willoughby,United States,LNN,41.6840278,-81.38975
8626,Willow Grove Naval Air Station,Willow Grove,United States,NXX,40.199833,-75.148167
3803,New Castle Airport,Wilmington,United States,ILG,39.678722,-75.606528
3859,Wilmington International Airport,Wilmington,United States,ILM,34.270615,-77.902569
3845,Wilmington Airborne Airpark,Wilmington,United States,ILN,39.42792,-83.792118
7978,Barrow County Airport,Winder,United States,WDR,33.9828611,-83.6674167
8297,Windom Municipal Airport,Windom,United States,MWM,43.9134017,-95.1094083
8928,Bradley International Airport,Windsor Locks,United States,BDL,41.938889,-72.683222
3825,Winkler County Airport,Wink,United States,INK,31.779628,-103.201361
3686,Fairfield County Airport,Winnsboro,United States,FDW,34.315472,-81.108806
9390,Winslow-Lindbergh Regional Airport,Winslow,United States,INW,35.0219167,-110.7225278
7587,Smith Reynolds Airport,Winston-salem,United States,INT,36.133722,-80.222
3553,Gilbert Airport,Winter Haven,United States,GIF,28.062778,-81.753333
8508,Seaplane Base,Winterhaven,United States,F57,28.0575,-81.7628056
8791,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,44.3606456,-89.8381412
8783,LM Clayton Airport,Wolf Point,United States,OLF,48.094444,-105.575
7071,Worcester Regional Airport,Worcester,United States,ORH,42.2673,-71.8757
6426,Worland Municipal Airport,Worland,United States,WRL,43.9657,-107.951
5777,Wrangell Airport,Wrangell,United States,WRG,56.4843,-132.37
5969,Mc Guire Air Force Base,Wrightstown,United States,WRI,40.015556,-74.591667
3655,Yakataga Airport,Yakataga,United States,CYT,60.081901,-142.493611
7198,Yakima Air Terminal McAllister Field Airport,Yakima,United States,YKM,46.5682,-120.544
5779,Yakutat Airport,Yakutat,United States,YAK,59.3012,-139.3937
6803,Chan Gurney Airport,Yankton,United States,YKN,42.8711,-97.3969
8958,Lansdowne Airport,Youngstown,United States,04G,41.1304722,-80.6195833
8534,Youngstown Elser Metro Airport,Youngstown,United States,4G4,40.9617953,-80.6773264
8540,Youngstown Warren Regional Airport,Youngstown,United States,YNG,41.260736,-80.679097
3881,Yuba County Airport,Yuba City,United States,MYV,39.0553,-121.3411
7875,Yuma Marine Corps Air Station Yuma International Airport,Yuma,United States,YUM,32.656578,-114.60598
3596,Zachar Bay Seaplane Base,Zachar Bay,United States,KZB,57.55,-153.75
